id;numero;ano;orgao;state;status;deadline;score;level;place;why;blockers;opps;url;first_seen;last_seen
1602;375/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 214;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1602;21/08/2026;21/08/2026
1600;427.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;0;;;;;Analista Técnico Administrativo - SAO | Analista Técnico Administrativo - SAO | Analista Técnico Administrativo - SAO | Analista Técnico Administrativo - SAO | Analista Técnico Administrativo - SAO;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1600;21/08/2026;21/08/2026
1598;389.2/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-3;;SEMS/RS;SEMS/RS(-5), órgão-alvo(+2);;Médico Perito;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1598;21/08/2026;21/08/2026
1597;429.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;0;;;;;Analista Técnico Administrativo - Corregedoria /Superintendência | Analista Técnico Administrativo - Superintendência | Analista Técnico Administrativo - Superintendência | Analista Técnico Administrativo - Superintendência | Analista Técnico Administrativo - Superintendência | Técnico em Comunicação Social - Superintendência | Analista Técnico Administrativo - Superintendência | Analista Técnico ;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1597;21/08/2026;21/08/2026
1596;381.3/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-7;;;gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISTE-NI para atuar na CGGOV da Secretaria de Governo Digital/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1596;21/08/2026;21/08/2026
1594;431.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;0;;;;;Economia ou Relações Internacionais - SAE | Administrador ou ATA - SAE | Analista de Assunto Estratégico - SAE;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1594;21/08/2026;21/08/2026
1593;372/2023;2023;Advocacia-Geral da União;encerrado;Inscrições Encerradas;;-2;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1);;FUNÇÃO COMISSIONADA CHEFIA DO NÚCLEO DE INTELIGÊNCIA JUDICIAL  (FCE/CCE 1.07);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1593;21/08/2026;21/08/2026
1591;371/2023;2023;Comando do Exército;encerrado;Inscrições Encerradas;;-2;;Brasília;Brasília(+1), gratificação técnica(-3);;GSISTE;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1591;21/08/2026;21/08/2026
1588;373/2023;2023;Instituto Nacional do Seguro Social;encerrado;Inscrições Encerradas;;1;;;ciência de dados(+1);;ÁREA 4 -  Desenvolvimento de sistemas - Qlik Sense | ÁREA 8  - Gerenciamento de serviço - monitoramento de sistema de produtividade | ÁREA 10 - Análise de dados e suporte | ÁREA 9 - Gerenciamento de serviço - gestão de produtos digitais | ÁREA 1 -Segurança da Informação | ÁREA 7 -  Monitoramento da automação | ÁREA 6 -  Monitoramento da disponibilidade de sistemas e da rede de atendimento | ÁREA 5;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1588;21/08/2026;21/08/2026
1586;410.1/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Assessoria de Participação Social e Diversidade - Nivel Superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1586;21/08/2026;21/08/2026
1582;367.1/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Seleção de GSISP - nível superior - para atuar na CGREP/SGD;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1582;21/08/2026;21/08/2026
1580;362/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 959;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1580;21/08/2026;21/08/2026
1579;368.3/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-7;;SEMS/RS;SEMS/RS(-5), órgão-alvo(+2), nível médio/intermediário(-4);"nível médio/intermediário; área da saúde";Nível Médio, Convênios | Direito | Gestão de Pessoas - Nível Médio ou Superior | Comunicação Social | Contratos e Licitações, Nível médio ou Superior | Administrador | Contador ou Técnico em Contabilidade | Administrador ou Contador - Nível Superior | Enfermagem;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1579;21/08/2026;21/08/2026
1577;361.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Servidores das Carreiras do DNIT - Serviço de Contabilidade e Finanças | Servidores das Carreiras do DNIT - Serviço de Recursos Logísticos | Servidores das Carreiras do DNIT - Serviço de Gestão de Pessoas;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1577;21/08/2026;21/08/2026
1576;360/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;2;;Brasília;Brasília(+1), infraestrutura(+1);;Analista em Infraestrutura de Transportes - Unidade Local de Aragarças | Analista em Infraestrutura de Transportes - Unidade Local de Brasília | Analista em Infraestrutura de Transportes - Coordenação de Engenharia Terrestre;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1576;21/08/2026;21/08/2026
1575;358.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Chefe do Serviço de Infraestrutura Predial (FCE - 1.05);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1575;21/08/2026;21/08/2026
1573;357.2/2023;2023;Ministério da Agricultura, Pecuária e Abastecimento;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;FCE 1.01 - Chefe de Núcleo  -  Núcleo de Licitações - NLI | FCE 1.01 - Chefe de Núcleo  - Núcleo de Gestão de Pessoas - NGP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1573;21/08/2026;21/08/2026
1572;380.2/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;CGZV - Nível Superior - FCE 4.05;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1572;21/08/2026;21/08/2026
1569;351/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Postos de Trabalho nº 709 e 726;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1569;21/08/2026;21/08/2026
1567;;;- Edital N°: 352.2/2023;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;1 - Estudos de Mercado e Processos de Inovação | 5 - Gestão e Governança de Dados | 10 - Prestar suporte administrativo às atividades da unidade | 13 - Apoio técnico especializado para precificação de serviços técnicos | 6 - Modelo funcional, jurídico operacional e econômico-financeiro para subsidiar estudos | 16 - Prestar suporte administrativo às atividades da unidade | 3 - Estudos Logísticos | ;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1567;21/08/2026;21/08/2026
1559;349/2023;2023;Ministério da Agricultura, Pecuária e Abastecimento;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Seção, código CCE 1.03;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1559;21/08/2026;21/08/2026
1556;341.2/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 159;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1556;21/08/2026;21/08/2026
1552;336/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 1004;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1552;21/08/2026;21/08/2026
1550;337.2/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;0;;;;;Coordenação-Geral de Segurança, Dados e Inovação Tecnológica (CGSIT);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1550;21/08/2026;21/08/2026
1549;333.1/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Chefe de Divisão de Assistência aos Planos de Previdência Complementar de Estatais - CCE 1.07.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1549;21/08/2026;21/08/2026
1548;332/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-4;;;nível médio/intermediário(-4);nível médio/intermediário;DIRETORIA DE SOLUÇÕES DIGITAIS E INFORMAÇÕES GERENCIAIS;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1548;21/08/2026;21/08/2026
1545;328.2/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;3 (três) vagas destinadas às atividades de Catalogação | 2 (duas) vagas destinadas às atividades à adesão de órgãos e entidades ao sistema Compras;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1545;21/08/2026;21/08/2026
1538;329.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Chefe se Serviço de Operações Aquaviárias;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1538;21/08/2026;21/08/2026
1537;330/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Analista Administrativo, Assistente Administrativo, Técnico Administrativo ou de Infraestrutura;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1537;21/08/2026;21/08/2026
1535;331.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Analista Administrativo - Contador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1535;21/08/2026;21/08/2026
1534;319.4/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;0;;;;;Analista de Integração Econômica;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1534;21/08/2026;21/08/2026
1533;327/2023;2023;Advocacia-Geral da União;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Coordenador de Monitoramento da Estratégia, do Departamento de Governança Corporativa da Secretaria;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1533;21/08/2026;21/08/2026
1531;320/2023;2023;Ministério da Infraestrutura;encerrado;Inscrições Encerradas;;5;coordenador (1.10);Brasília;coordenador (1.10)(+1), Brasília(+1), infraestrutura(+1), órgão-alvo(+2);;PROVIMENTO DE 01 (UMA) FCE 1.10;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1531;21/08/2026;21/08/2026
1529;314/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 13;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1529;21/08/2026;21/08/2026
1523;312.1/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISP-NS para atuar na CGATE da Secretaria de Governo Digital/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1523;21/08/2026;21/08/2026
1521;306.3/2023;2023;Agência Nacional de Águas e Saneamento Básico;encerrado;Inscrições Encerradas;;0;;;;;Valoração Econômica da Água e Usos Alternativos (COECO) | Administração de dados e informações geoespaciais corporativas (CCOGI) A | Administração de dados e informações geoespaciais corporativas (CCOGI) B | Administração de dados e informações geoespaciais corporativas (CCOGI) C | Segurança hídrica e estudos relativos aos usos da água (CESET) | Estudos sobre qualidade de água e enquadramento (CQU;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1521;21/08/2026;21/08/2026
1520;364.3/2023;2023;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GRATIFICAÇÃO TEMPORÁRIA DO SISTEMA DE ADMINISTRAÇÃO DOS RECURSOS DE INFORMAÇÃO E INFORMÁTICA GSISP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1520;21/08/2026;21/08/2026
1518;299/2023;2023;Ministério do Turismo;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;SELEÇÃO AGENTE FISCAL DE TURISMO - FCE 3.04 - CGST/DEQUA/SNPTUR/MTUR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1518;21/08/2026;21/08/2026
1515;315.2/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-3;;SEGEP/SC;SEGEP/SC(-5), órgão-alvo(+2);;SEGEP/SC - Médico | SEGEP/SC - Qualquer formação | SELOA/SC - Arquivista | DITRE/SC - Qualquer área de formação. (Carreira de nível superior) | SEMS/SC - Qualquer área de formação. (Carreira de nível superior) | SELOA/SC - Engenheiro;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1515;21/08/2026;21/08/2026
1512;304.1/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;Contabilidade | Execução Financeira | Execução Orçamentária;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1512;21/08/2026;21/08/2026
1511;309/2023;2023;Conselho Nacional de Desenvolvimento Científico e Tecnológico;encerrado;Inscrições Encerradas;;4;;;prospecção(+2), órgão-alvo(+2);;Coordenação de Propriedade Intelectual, Negociação e Prospecção de Parcerias - COPNP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1511;21/08/2026;21/08/2026
1502;298/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;02 (duas) Gratificações Temporárias de Nível Superior/GSISTE-NS + teletrabalho parcial;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1502;21/08/2026;21/08/2026
1501;363.3/2023;2023;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-5;;;órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Gratificação Temporária do Sistema de Administração dos Recursos de Informação e Informática;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1501;21/08/2026;21/08/2026
1500;350/2023;2023;Comando do Exército;encerrado;Inscrições Encerradas;;-2;;Brasília;Brasília(+1), gratificação técnica(-3);;GSISTE;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1500;21/08/2026;21/08/2026
1497;296.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;2;coordenador (1.10);;coordenador (1.10)(+1), infraestrutura(+1);;Coordenador de Programação e Serviços;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1497;21/08/2026;21/08/2026
1496;430.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Analista de Arrecadação - SAD | Fiscal Administrativo de Contratos - SAD | Analista de Patrimônio - SEPAT/CGLOG/SAD | Analista de Segurança da Informação - SAD | Analista de Contabilidade - SAD | Analista em capacitação/progressão funcional/ gratificação/ qualificação - SAD | Gestão e fiscalização de contratos de Tecnologia da Informação e Comunicação - SAD | Analista de Execução Financeira e  Orç;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1496;21/08/2026;21/08/2026
1494;293/2023;2023;Ministério da Infraestrutura;encerrado;Inscrições Encerradas;;-2;;;infraestrutura(+1), gratificação técnica(-3);;GSISP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1494;21/08/2026;21/08/2026
1492;297/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;CHEFE DE DIVISÃO (FCE 1.07) - DIANE/COANE/CGPPE/DEPEC/SEST | COMPOSIÇÃO DE FORÇA DE TRABALHO - COPEP/CGPPE/DEPEC/SEST;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1492;21/08/2026;21/08/2026
1488;305/2023;2023;Agência Nacional de Saúde Suplementar;encerrado;Inscrições Encerradas;;0;;;;;Coordenadoria de Acompanhamento das Operadoras;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1488;21/08/2026;21/08/2026
1487;292/2023;2023;Ministério do Turismo;encerrado;Inscrições Encerradas;;-1;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Técnica 2 - FCE 1.07 | Administrativa 1 - FCE 1.05 | Técnica 1 - FCE 1.07 | Técnica 3 - CCE 1.10;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1487;21/08/2026;21/08/2026
1484;290/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 115;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1484;21/08/2026;21/08/2026
